delivery_id,factory_id,project_id,date,priority_level,demand,distance_km,weather_index,traffic_index,predicted_delay_probability,priority_score,recommended_action
D374,F3,P62,2026-04-22,Low,1,628.13,0.77,0.82,0.9900545053615033,0.47143655781516264,High risk: prioritize dispatch and monitor closely
D495,F2,P104,2026-04-02,Low,1,177.0,0.95,0.78,1.0,0.4712546212734468,High risk: prioritize dispatch and monitor closely
D570,F3,P91,2026-04-02,Low,1,174.81,0.95,0.78,1.0,0.47114338374322473,High risk: prioritize dispatch and monitor closely
D689,F4,P24,2026-04-15,Low,1,813.48,0.91,0.59,1.0,0.47077712756671114,High risk: prioritize dispatch and monitor closely
D987,F1,P159,2026-04-15,Low,1,800.99,0.91,0.59,1.0,0.4701427180906958,High risk: prioritize dispatch and monitor closely
D534,F2,P110,2026-04-02,Low,1,141.68,0.95,0.78,1.0,0.46946059863991096,High risk: prioritize dispatch and monitor closely
D134,F3,P112,2026-04-08,Low,1,162.98,0.84,0.87,1.0,0.4689029779750356,High risk: prioritize dispatch and monitor closely
D761,F1,P110,2026-04-07,Low,1,354.04,0.97,0.69,1.0,0.468722222839571,High risk: prioritize dispatch and monitor closely
D878,F4,P21,2026-04-22,Low,1,463.88,0.77,0.82,1.0,0.46820942739826693,High risk: prioritize dispatch and monitor closely
D305,F4,P158,2026-04-07,Low,1,342.26,0.97,0.69,1.0,0.46812387667244043,High risk: prioritize dispatch and monitor closely
D1061,F1,P133,2026-04-22,Low,1,451.6,0.77,0.82,1.0,0.46758568453473864,High risk: prioritize dispatch and monitor closely
D626,F5,P25,2026-04-08,Low,1,130.53,0.84,0.87,1.0,0.4672547323788228,High risk: prioritize dispatch and monitor closely
D213,F1,P10,2026-04-23,Low,1,830.11,0.74,0.68,1.0,0.46620497642529063,High risk: prioritize dispatch and monitor closely
D740,F2,P2,2026-04-02,Low,1,75.91,0.95,0.78,1.0,0.46611991719575324,High risk: prioritize dispatch and monitor closely
D1021,F3,P9,2026-04-02,Low,1,75.41,0.95,0.78,1.0,0.4660945204993555,High risk: prioritize dispatch and monitor closely
D1193,F1,P166,2026-04-13,Low,1,836.75,0.58,0.86,1.0,0.465835000661468,High risk: prioritize dispatch and monitor closely
D636,F2,P8,2026-04-22,Low,1,405.51,0.77,0.82,1.0,0.4652446170607956,High risk: prioritize dispatch and monitor closely
D413,F4,P103,2026-04-25,High,1,471.37,0.48,0.08,0.6912034995471775,0.4644363963624294,High risk: prioritize dispatch and monitor closely
D328,F3,P175,2026-04-08,Low,1,60.42,0.84,0.87,1.0,0.4636936076099327,High risk: prioritize dispatch and monitor closely
D407,F1,P182,2026-04-07,Low,1,253.1,0.97,0.69,1.0,0.46359513777079675,High risk: prioritize dispatch and monitor closely
D1000,F1,P182,2026-04-07,Low,1,253.1,0.97,0.69,1.0,0.46359513777079675,High risk: prioritize dispatch and monitor closely
D208,F5,P139,2026-04-25,Medium,1,340.15,0.48,0.08,0.9453431794502143,0.4634936325411597,High risk: prioritize dispatch and monitor closely
D770,F5,P20,2026-04-22,Low,1,366.93,0.77,0.82,1.0,0.4632850079667466,High risk: prioritize dispatch and monitor closely
D908,F1,P152,2026-04-23,Low,1,770.23,0.74,0.68,1.0,0.4631634680646982,High risk: prioritize dispatch and monitor closely
D314,F3,P46,2026-04-15,Low,1,662.44,0.91,0.59,1.0,0.4631052935188841,High risk: prioritize dispatch and monitor closely
D1110,F1,P50,2026-04-15,Low,1,654.32,0.91,0.59,1.0,0.4626928511693849,High risk: prioritize dispatch and monitor closely
D398,F5,P162,2026-04-23,Low,1,757.12,0.74,0.68,1.0,0.46249756668514963,High risk: prioritize dispatch and monitor closely
D98,F5,P9,2026-04-13,Low,1,754.79,0.58,0.86,1.0,0.46167197418795164,High risk: prioritize dispatch and monitor closely
D435,F2,P101,2026-04-22,Low,1,334.72,0.77,0.82,1.0,0.46164895278480467,High risk: prioritize dispatch and monitor closely
D772,F3,P40,2026-04-23,Low,1,739.68,0.74,0.68,1.0,0.4616117299147967,High risk: prioritize dispatch and monitor closely
D1054,F5,P177,2026-04-25,Medium,1,174.58,0.48,0.08,0.9578056977314847,0.4614941414275224,High risk: prioritize dispatch and monitor closely
D932,F5,P117,2026-04-25,Medium,1,143.99,0.48,0.08,0.960310423680382,0.46122873253379104,High risk: prioritize dispatch and monitor closely
D542,F3,P133,2026-04-13,Low,1,744.9,0.58,0.86,1.0,0.4611696275332045,High risk: prioritize dispatch and monitor closely
D182,F3,P149,2026-04-23,Low,1,714.03,0.74,0.68,1.0,0.46030887938959303,High risk: prioritize dispatch and monitor closely
D1117,F3,P192,2026-04-15,Low,1,591.84,0.91,0.59,1.0,0.45951927998752423,High risk: prioritize dispatch and monitor closely
D1131,F2,P55,2026-04-25,High,1,535.98,0.48,0.08,0.673939695077722,0.4588381391760423,High risk: prioritize dispatch and monitor closely
D44,F5,P126,2026-04-15,Low,1,571.56,0.91,0.59,1.0,0.4584891899816322,High risk: prioritize dispatch and monitor closely
D789,F4,P50,2026-04-15,Low,1,571.14,0.91,0.59,1.0,0.45846785675665813,High risk: prioritize dispatch and monitor closely
D1060,F3,P124,2026-04-15,Low,1,564.08,0.91,0.59,1.0,0.4581092554035221,High risk: prioritize dispatch and monitor closely
D276,F3,P145,2026-04-07,Low,1,136.3,0.97,0.69,1.0,0.4576624694922864,High risk: prioritize dispatch and monitor closely
D12,F4,P61,2026-04-23,Low,1,660.05,0.74,0.68,1.0,0.45756705204649384,High risk: prioritize dispatch and monitor closely
D1078,F1,P21,2026-04-07,Low,1,130.24,0.97,0.69,1.0,0.45735466153194587,High risk: prioritize dispatch and monitor closely
D352,F3,P75,2026-04-23,Low,1,640.66,0.74,0.68,1.0,0.45658216816018976,High risk: prioritize dispatch and monitor closely
D180,F3,P95,2026-04-15,Low,1,531.96,0.91,0.59,1.0,0.45647777162693176,High risk: prioritize dispatch and monitor closely
D959,F1,P62,2026-04-23,Low,1,634.12,0.74,0.68,1.0,0.4562499793713074,High risk: prioritize dispatch and monitor closely
D1006,F5,P42,2026-04-13,Low,1,632.82,0.58,0.86,1.0,0.45547670406868873,High risk: prioritize dispatch and monitor closely
D576,F3,P9,2026-04-07,Low,1,75.41,0.97,0.69,1.0,0.45456965980497055,High risk: prioritize dispatch and monitor closely
D617,F2,P166,2026-04-15,Low,1,484.93,0.91,0.59,1.0,0.45408895836376106,High risk: prioritize dispatch and monitor closely
D844,F4,P156,2026-04-21,Low,1,846.37,0.57,0.74,1.0,0.4539468649904304,High risk: prioritize dispatch and monitor closely
D862,F1,P126,2026-04-15,Low,1,461.52,0.91,0.59,1.0,0.4528998850384192,High risk: prioritize dispatch and monitor closely
D272,F5,P24,2026-04-21,Low,1,790.88,0.57,0.74,1.0,0.45112833962421006,High risk: prioritize dispatch and monitor closely
D301,F3,P95,2026-04-23,Low,1,531.96,0.74,0.68,1.0,0.4510609263633227,High risk: prioritize dispatch and monitor closely
D1198,F5,P182,2026-04-23,Low,1,531.54,0.74,0.68,1.0,0.4510395931383486,High risk: prioritize dispatch and monitor closely
D18,F5,P169,2026-04-21,Low,1,777.56,0.57,0.74,1.0,0.4504517716321744,High risk: prioritize dispatch and monitor closely
D733,F3,P62,2026-04-13,Low,1,628.13,0.58,0.86,0.9900545053615033,0.45012279870671856,High risk: prioritize dispatch and monitor closely
D1111,F3,P62,2026-04-13,Low,1,628.13,0.58,0.86,0.9900545053615033,0.45012279870671856,High risk: prioritize dispatch and monitor closely
D108,F5,P62,2026-04-22,Low,1,85.29,0.77,0.82,1.0,0.44897955681983176,High risk: prioritize dispatch and monitor closely
D1160,F4,P119,2026-04-13,Low,1,491.17,0.58,0.86,1.0,0.4482818199792111,High risk: prioritize dispatch and monitor closely
D6,F2,P116,2026-04-23,Low,1,475.14,0.74,0.68,1.0,0.44817484578468436,High risk: prioritize dispatch and monitor closely
D262,F5,P2,2026-04-15,Low,1,360.13,0.91,0.59,1.0,0.447749942942887,High risk: prioritize dispatch and monitor closely
D316,F3,P101,2026-04-13,Low,1,461.57,0.58,0.86,1.0,0.4467783355524653,High risk: prioritize dispatch and monitor closely
D914,F5,P24,2026-04-06,Low,1,790.88,0.55,0.71,1.0,0.44609726375622893,High risk: prioritize dispatch and monitor closely
D956,F2,P9,2026-04-15,Low,1,323.92,0.91,0.59,1.0,0.4459107141897632,High risk: prioritize dispatch and monitor closely
D158,F5,P5,2026-04-13,Low,1,426.06,0.58,0.86,1.0,0.4449746621742984,High risk: prioritize dispatch and monitor closely
D971,F5,P86,2026-04-15,Low,1,305.16,0.91,0.59,1.0,0.4449578301409203,High risk: prioritize dispatch and monitor closely
D515,F1,P104,2026-04-21,Low,1,663.86,0.57,0.74,1.0,0.44467656287133006,High risk: prioritize dispatch and monitor closely
D832,F4,P61,2026-04-21,Low,1,660.05,0.57,0.74,1.0,0.44448304004477934,High risk: prioritize dispatch and monitor closely
D162,F1,P50,2026-04-21,Low,1,654.32,0.57,0.74,1.0,0.44419199390406133,High risk: prioritize dispatch and monitor closely
D918,F1,P62,2026-04-21,Low,1,634.12,0.57,0.74,1.0,0.4431659673695929,High risk: prioritize dispatch and monitor closely
D354,F4,P8,2026-04-06,Low,1,720.11,0.55,0.71,1.0,0.4425026153480939,High risk: prioritize dispatch and monitor closely
D171,F2,P91,2026-04-15,Low,1,233.32,0.91,0.59,1.0,0.44130883280249406,High risk: prioritize dispatch and monitor closely
D1144,F4,P172,2026-04-25,High,1,566.81,0.48,0.08,0.6365931793908338,0.4411940960762024,High risk: prioritize dispatch and monitor closely
D451,F5,P16,2026-04-13,Low,1,342.04,0.58,0.86,1.0,0.4407070013116234,High risk: prioritize dispatch and monitor closely
D927,F4,P175,2026-04-06,Low,1,681.33,0.55,0.71,1.0,0.4405328475754857,High risk: prioritize dispatch and monitor closely
D1154,F2,P25,2026-04-23,Low,1,314.35,0.74,0.68,1.0,0.4400077761571015,High risk: prioritize dispatch and monitor closely
D1022,F5,P98,2026-04-09,Low,1,758.13,0.84,0.43,1.0,0.43972417877055286,High risk: prioritize dispatch and monitor closely
D969,F5,P9,2026-04-09,Low,1,754.79,0.84,0.43,1.0,0.439554528838616,High risk: prioritize dispatch and monitor closely
D876,F4,P101,2026-04-23,Low,1,276.03,0.74,0.68,1.0,0.4380613733451793,High risk: prioritize dispatch and monitor closely
D175,F1,P86,2026-04-06,Low,1,625.48,0.55,0.71,1.0,0.437696036587859,High risk: prioritize dispatch and monitor closely
D253,F4,P149,2026-04-13,Low,1,261.69,0.58,0.86,1.0,0.43662575220050776,High risk: prioritize dispatch and monitor closely
D1058,F3,P144,2026-04-25,Medium,1,768.57,0.48,0.08,0.8506195050318184,0.43653132839050635,High risk: prioritize dispatch and monitor closely
D485,F5,P156,2026-04-21,Low,1,501.5,0.57,0.74,1.0,0.43642974761705833,High risk: prioritize dispatch and monitor closely
D633,F5,P66,2026-04-23,Low,1,243.42,0.74,0.68,1.0,0.43640500080611916,High risk: prioritize dispatch and monitor closely
D691,F1,P27,2026-04-21,Low,1,495.48,0.57,0.74,1.0,0.43612397139242964,High risk: prioritize dispatch and monitor closely
D49,F4,P19,2026-04-25,Medium,1,772.79,0.48,0.08,0.8482794368353221,0.43554201085995653,High risk: prioritize dispatch and monitor closely
D1063,F4,P44,2026-04-25,Medium,1,767.98,0.48,0.08,0.8482794368353221,0.43529769464061036,High risk: prioritize dispatch and monitor closely
D333,F3,P78,2026-04-13,Low,1,230.64,0.58,0.86,1.0,0.4350486173542086,High risk: prioritize dispatch and monitor closely
D625,F4,P107,2026-04-21,Low,1,470.89,0.57,0.74,1.0,0.43487496186358915,High risk: prioritize dispatch and monitor closely
D1001,F2,P4,2026-04-25,High,1,451.69,0.48,0.08,0.6340181666355302,0.43402224613782503,High risk: prioritize dispatch and monitor closely
D713,F5,P42,2026-04-09,Low,1,632.82,0.84,0.43,1.0,0.4333592587193531,High risk: prioritize dispatch and monitor closely
D468,F2,P158,2026-04-21,Low,1,433.25,0.57,0.74,1.0,0.43296309855876786,High risk: prioritize dispatch and monitor closely
D916,F1,P74,2026-04-21,Low,1,415.07,0.57,0.74,1.0,0.4320396746777463,High risk: prioritize dispatch and monitor closely
D667,F1,P2,2026-04-06,Low,1,507.02,0.55,0.71,1.0,0.43167905127730816,High risk: prioritize dispatch and monitor closely
D881,F2,P18,2026-04-23,Low,1,138.16,0.74,0.68,1.0,0.4310584882804685,High risk: prioritize dispatch and monitor closely
D14,F3,P61,2026-04-09,Low,1,628.72,0.84,0.43,0.9950349923934846,0.4305971447258267,High risk: prioritize dispatch and monitor closely
D937,F5,P155,2026-04-06,Low,1,477.82,0.55,0.71,1.0,0.4301958842076806,High risk: prioritize dispatch and monitor closely
D1194,F4,P129,2026-04-25,Medium,1,636.92,0.48,0.08,0.8508112842341223,0.42994302408818863,High risk: prioritize dispatch and monitor closely
D1177,F3,P179,2026-04-06,Low,1,472.8,0.55,0.71,1.0,0.42994090137584734,High risk: prioritize dispatch and monitor closely
D507,F2,P53,2026-04-06,Low,1,461.75,0.55,0.71,1.0,0.42937963438545745,High risk: prioritize dispatch and monitor closely
D825,F5,P152,2026-04-13,Low,1,94.71,0.58,0.86,1.0,0.428144271471521,High risk: prioritize dispatch and monitor closely
D907,F4,P25,2026-04-06,Low,1,425.37,0.55,0.71,1.0,0.4275317707555584,High risk: prioritize dispatch and monitor closely
D299,F1,P74,2026-04-06,Low,1,415.07,0.55,0.71,1.0,0.42700859880976516,High risk: prioritize dispatch and monitor closely
D347,F1,P74,2026-04-06,Low,1,415.07,0.55,0.71,1.0,0.42700859880976516,High risk: prioritize dispatch and monitor closely
D785,F5,P86,2026-04-21,Low,1,305.16,0.57,0.74,1.0,0.4264569728755967,High risk: prioritize dispatch and monitor closely
D358,F5,P40,2026-04-09,Low,1,484.75,0.84,0.43,1.0,0.4258382810481286,High risk: prioritize dispatch and monitor closely
D336,F2,P143,2026-04-21,Low,1,279.07,0.57,0.74,1.0,0.425131773257563,High risk: prioritize dispatch and monitor closely
D186,F1,P182,2026-04-21,Low,1,253.1,0.57,0.74,1.0,0.4238126688466648,High risk: prioritize dispatch and monitor closely
D1023,F1,P159,2026-04-16,Low,1,800.99,0.35,0.71,1.0,0.4237860957160709,High risk: prioritize dispatch and monitor closely
D599,F3,P21,2026-04-09,Low,1,443.02,0.84,0.43,1.0,0.42371867276677383,High risk: prioritize dispatch and monitor closely
D259,F3,P32,2026-04-25,Medium,1,225.25,0.48,0.08,0.8781327642863904,0.4230863134617345,High risk: prioritize dispatch and monitor closely
D1037,F2,P10,2026-04-09,Low,1,425.4,0.84,0.43,1.0,0.4228236931857177,High risk: prioritize dispatch and monitor closely
D250,F1,P74,2026-04-09,Low,1,415.07,0.84,0.43,1.0,0.4222989974381406,High risk: prioritize dispatch and monitor closely
D793,F5,P98,2026-04-16,Low,1,758.13,0.35,0.71,1.0,0.42160909090085724,High risk: prioritize dispatch and monitor closely
D821,F1,P101,2026-04-21,Low,1,183.55,0.57,0.74,1.0,0.42027998837774017,High risk: prioritize dispatch and monitor closely
D931,F5,P116,2026-04-30,Low,1,788.05,0.92,0.25,1.0,0.42015519012199876,High risk: prioritize dispatch and monitor closely
D996,F2,P175,2026-04-06,Low,1,269.75,0.55,0.71,1.0,0.41962730296872813,High risk: prioritize dispatch and monitor closely
D462,F2,P182,2026-04-06,Low,1,236.95,0.55,0.71,1.0,0.4179612796850369,High risk: prioritize dispatch and monitor closely
D27,F1,P143,2026-04-06,Low,1,225.45,0.55,0.71,1.0,0.417377155667889,High risk: prioritize dispatch and monitor closely
D341,F3,P41,2026-04-26,Low,1,685.91,0.53,0.44,1.0,0.41548151217604057,High risk: prioritize dispatch and monitor closely
D845,F1,P185,2026-04-16,Low,1,636.58,0.35,0.71,1.0,0.41543515400656844,High risk: prioritize dispatch and monitor closely
D418,F1,P100,2026-04-30,Low,1,693.59,0.92,0.25,1.0,0.41535724623853915,High risk: prioritize dispatch and monitor closely
D1027,F1,P62,2026-04-16,Low,1,634.12,0.35,0.71,1.0,0.4153102022602916,High risk: prioritize dispatch and monitor closely
D1051,F5,P62,2026-04-21,Low,1,85.29,0.57,0.74,1.0,0.41528902960165776,High risk: prioritize dispatch and monitor closely
D1033,F5,P107,2026-04-09,Low,1,268.72,0.84,0.43,1.0,0.41486538440252424,High risk: prioritize dispatch and monitor closely
D395,F3,P10,2026-04-26,Low,1,672.5,0.53,0.44,1.0,0.4148003727786534,High risk: prioritize dispatch and monitor closely
D357,F3,P46,2026-04-26,Low,1,662.44,0.53,0.44,1.0,0.414289391247131,High risk: prioritize dispatch and monitor closely
D1149,F3,P148,2026-04-26,Low,1,659.95,0.53,0.44,1.0,0.41416291569907027,High risk: prioritize dispatch and monitor closely
D22,F5,P99,2026-04-06,Low,1,146.91,0.55,0.71,1.0,0.4133878425977332,High risk: prioritize dispatch and monitor closely
D1070,F4,P24,2026-04-18,Low,1,813.48,0.71,0.25,1.0,0.41300816057142614,High risk: prioritize dispatch and monitor closely
D122,F1,P62,2026-04-26,Low,1,634.12,0.53,0.44,1.0,0.4128509223631634,High risk: prioritize dispatch and monitor closely
D283,F4,P152,2026-04-16,Low,1,581.06,0.35,0.71,1.0,0.41261510483856423,High risk: prioritize dispatch and monitor closely
D882,F5,P25,2026-04-06,Low,1,130.53,0.55,0.71,1.0,0.4125558468237435,High risk: prioritize dispatch and monitor closely
D749,F5,P25,2026-04-06,Low,1,130.53,0.55,0.71,1.0,0.4125558468237435,High risk: prioritize dispatch and monitor closely
D281,F4,P151,2026-04-18,Low,1,802.03,0.71,0.25,1.0,0.4124265762239181,High risk: prioritize dispatch and monitor closely
D318,F1,P62,2026-04-30,Low,1,634.12,0.92,0.25,1.0,0.4123365631689928,High risk: prioritize dispatch and monitor closely
D866,F1,P159,2026-04-17,Low,1,800.99,0.48,0.38,0.9975461538461539,0.41189917376349466,High risk: prioritize dispatch and monitor closely
D1072,F5,P74,2026-04-18,Low,1,784.7,0.71,0.25,1.0,0.41154632672677266,High risk: prioritize dispatch and monitor closely
D532,F5,P9,2026-04-17,Low,1,754.79,0.48,0.38,1.0,0.410814708864334,High risk: prioritize dispatch and monitor closely
D123,F3,P192,2026-04-26,Low,1,591.84,0.53,0.44,1.0,0.41070337771577115,High risk: prioritize dispatch and monitor closely
D170,F2,P190,2026-04-09,Low,1,186.63,0.84,0.43,1.0,0.4106957547879445,High risk: prioritize dispatch and monitor closely
D604,F2,P190,2026-04-09,Low,1,186.63,0.84,0.43,1.0,0.4106957547879445,High risk: prioritize dispatch and monitor closely
D332,F1,P107,2026-04-16,Low,1,536.01,0.35,0.71,1.0,0.4103268624931285,High risk: prioritize dispatch and monitor closely
D802,F3,P192,2026-04-30,Low,1,591.84,0.92,0.25,1.0,0.41018901852160056,High risk: prioritize dispatch and monitor closely
D600,F5,P140,2026-04-30,Low,1,579.0,0.92,0.25,1.0,0.4095368313581068,High risk: prioritize dispatch and monitor closely
D677,F1,P185,2026-04-14,Low,1,636.58,0.88,0.24,1.0,0.4094396546495174,High risk: prioritize dispatch and monitor closely
D97,F3,P40,2026-04-18,Low,1,739.68,0.71,0.25,1.0,0.4092596081831208,High risk: prioritize dispatch and monitor closely
D743,F1,P41,2026-04-16,Low,1,510.9,0.35,0.71,1.0,0.4090514404000344,High risk: prioritize dispatch and monitor closely
D201,F5,P78,2026-04-18,Low,1,728.04,0.71,0.25,1.0,0.4086683730909816,High risk: prioritize dispatch and monitor closely
D130,F5,P156,2026-04-16,Low,1,501.5,0.35,0.71,1.0,0.408573982507757,High risk: prioritize dispatch and monitor closely
D1020,F4,P159,2026-04-30,Low,1,558.41,0.92,0.25,1.0,0.40849099540044814,High risk: prioritize dispatch and monitor closely
D565,F4,P94,2026-04-30,Low,1,558.25,0.92,0.25,1.0,0.4084828684576009,High risk: prioritize dispatch and monitor closely
D520,F1,P53,2026-04-06,Low,1,42.2,0.55,0.71,1.0,0.4080692664381201,High risk: prioritize dispatch and monitor closely
D246,F4,P119,2026-04-16,Low,1,491.17,0.35,0.71,1.0,0.4080492867601799,High risk: prioritize dispatch and monitor closely
D758,F1,P155,2026-04-26,Low,1,521.67,0.53,0.44,1.0,0.4071392053433134,High risk: prioritize dispatch and monitor closely
D326,F4,P66,2026-04-28,Low,1,688.08,0.56,0.32,1.0,0.40691192243677793,High risk: prioritize dispatch and monitor closely
D762,F1,P192,2026-04-30,Low,1,523.01,0.92,0.25,1.0,0.4066929092954887,High risk: prioritize dispatch and monitor closely
D194,F4,P9,2026-04-19,Low,1,799.11,0.33,0.43,1.0,0.4065560134818074,High risk: prioritize dispatch and monitor closely
D659,F5,P140,2026-04-14,Low,1,579.0,0.88,0.24,1.0,0.40651497109235457,High risk: prioritize dispatch and monitor closely
D823,F2,P149,2026-04-16,Low,1,458.45,0.35,0.71,1.0,0.40638732694791224,High risk: prioritize dispatch and monitor closely
D975,F3,P62,2026-04-26,Low,1,628.13,0.53,0.44,0.9875854651138254,0.40616098032555387,High risk: prioritize dispatch and monitor closely
D782,F5,P53,2026-04-17,Low,1,660.82,0.48,0.38,1.0,0.40604165374334417,High risk: prioritize dispatch and monitor closely
D488,F3,P50,2026-04-26,Low,1,497.79,0.53,0.44,1.0,0.40592625912335767,High risk: prioritize dispatch and monitor closely
D841,F1,P50,2026-04-17,Low,1,654.32,0.48,0.38,1.0,0.40571149669017365,High risk: prioritize dispatch and monitor closely
D469,F5,P191,2026-04-28,Low,1,663.16,0.56,0.32,1.0,0.405646151088315,High risk: prioritize dispatch and monitor closely
D915,F1,P151,2026-04-28,Low,1,659.01,0.56,0.32,1.0,0.4054353585082138,High risk: prioritize dispatch and monitor closely
D869,F4,P27,2026-04-16,Low,1,436.56,0.35,0.71,1.0,0.4052754595796195,High risk: prioritize dispatch and monitor closely
D960,F1,P151,2026-04-18,Low,1,659.01,0.71,0.25,1.0,0.40516210518631063,High risk: prioritize dispatch and monitor closely
D638,F3,P42,2026-04-18,Low,1,645.45,0.71,0.25,1.0,0.40447334678000413,High risk: prioritize dispatch and monitor closely
D28,F1,P166,2026-04-01,Low,1,836.75,0.55,0.21,1.0,0.40422441343472126,High risk: prioritize dispatch and monitor closely
D1148,F4,P162,2026-04-28,Low,1,632.29,0.56,0.32,1.0,0.40407815905271893,High risk: prioritize dispatch and monitor closely
D753,F1,P10,2026-04-01,Low,1,830.11,0.55,0.21,1.0,0.4038871453065594,High risk: prioritize dispatch and monitor closely
D1188,F1,P38,2026-04-30,Low,1,467.75,0.92,0.25,1.0,0.4038860664096113,High risk: prioritize dispatch and monitor closely
D3,F4,P21,2026-04-30,Low,1,463.88,0.92,0.25,1.0,0.40368949597949283,High risk: prioritize dispatch and monitor closely
D829,F2,P149,2026-04-30,Low,1,458.45,0.92,0.25,1.0,0.40341368785661347,High risk: prioritize dispatch and monitor closely
D1191,F1,P200,2026-04-16,Low,1,398.4,0.35,0.71,1.0,0.40333718371054456,High risk: prioritize dispatch and monitor closely
D1145,F4,P190,2026-04-18,Low,1,621.07,0.71,0.25,1.0,0.4032350038636507,High risk: prioritize dispatch and monitor closely
D939,F4,P148,2026-04-14,Low,1,507.71,0.88,0.24,1.0,0.40289391011996584,High risk: prioritize dispatch and monitor closely
D121,F5,P156,2026-04-14,Low,1,501.5,0.88,0.24,1.0,0.402578483150706,High risk: prioritize dispatch and monitor closely
D898,F3,P99,2026-04-01,Low,1,802.34,0.55,0.21,1.0,0.40247661278862934,High risk: prioritize dispatch and monitor closely
D368,F2,P85,2026-04-18,Low,1,605.96,0.71,0.25,1.0,0.4024675156985112,High risk: prioritize dispatch and monitor closely
D518,F3,P86,2026-04-30,Low,1,433.19,0.92,0.25,1.0,0.40213064675460003,High risk: prioritize dispatch and monitor closely
D724,F5,P5,2026-04-30,Low,1,426.06,0.92,0.25,1.0,0.40176848986396835,High risk: prioritize dispatch and monitor closely
D235,F3,P192,2026-04-18,Low,1,591.84,0.71,0.25,1.0,0.40175031299223923,High risk: prioritize dispatch and monitor closely
D23,F2,P166,2026-04-14,Low,1,484.93,0.88,0.24,1.0,0.40173683663208515,High risk: prioritize dispatch and monitor closely
D922,F5,P169,2026-04-12,Low,1,777.56,0.51,0.23,1.0,0.4015072795618787,High risk: prioritize dispatch and monitor closely
D1091,F3,P105,2026-04-30,Low,1,415.62,0.92,0.25,1.0,0.4012382068431837,High risk: prioritize dispatch and monitor closely
D786,F3,P179,2026-04-14,Low,1,472.8,0.88,0.24,1.0,0.40112071277747613,High risk: prioritize dispatch and monitor closely
D51,F1,P124,2026-04-17,Low,1,562.23,0.48,0.38,1.0,0.40103393314763924,High risk: prioritize dispatch and monitor closely
D476,F4,P91,2026-04-12,Low,1,764.23,0.51,0.23,1.0,0.40083020363591515,High risk: prioritize dispatch and monitor closely
D304,F1,P10,2026-04-24,Low,1,830.11,0.24,0.4,1.0,0.40075276896708234,High risk: prioritize dispatch and monitor closely
D163,F2,P149,2026-04-14,Low,1,458.45,0.88,0.24,1.0,0.4003918275908612,High risk: prioritize dispatch and monitor closely
D211,F5,P9,2026-04-01,Low,1,754.79,0.55,0.21,1.0,0.40006138696120497,High risk: prioritize dispatch and monitor closely
D359,F4,P25,2026-04-14,Low,1,425.37,0.88,0.24,1.0,0.3987115821571872,High risk: prioritize dispatch and monitor closely
D783,F4,P105,2026-04-28,Low,1,525.78,0.56,0.32,1.0,0.398668154786074,High risk: prioritize dispatch and monitor closely
D300,F5,P101,2026-04-18,Low,1,524.26,0.71,0.25,1.0,0.3983176955071217,High risk: prioritize dispatch and monitor closely
D683,F4,P8,2026-04-01,Low,1,720.11,0.55,0.21,1.0,0.39829987209905826,High risk: prioritize dispatch and monitor closely
D187,F4,P152,2026-04-17,Low,1,581.06,0.48,0.38,0.9925259821512509,0.3981459469383346,High risk: prioritize dispatch and monitor closely
D7,F4,P190,2026-04-19,Low,1,621.07,0.33,0.43,1.0,0.3975127578285028,High risk: prioritize dispatch and monitor closely
D968,F3,P66,2026-04-11,Low,1,646.38,0.89,0.15,1.0,0.39744814571545817,High risk: prioritize dispatch and monitor closely
D441,F5,P116,2026-04-10,Low,1,788.05,0.22,0.4,1.0,0.39733050088067856,High risk: prioritize dispatch and monitor closely
D535,F4,P2,2026-04-18,Low,1,504.78,0.71,0.25,1.0,0.39732824021546603,High risk: prioritize dispatch and monitor closely
D319,F2,P101,2026-04-30,Low,1,334.72,0.92,0.25,1.0,0.39712902136603057,High risk: prioritize dispatch and monitor closely
D1096,F5,P162,2026-04-24,Low,1,757.12,0.24,0.4,1.0,0.39704535922694134,High risk: prioritize dispatch and monitor closely
D557,F1,P27,2026-04-18,Low,1,495.48,0.71,0.25,1.0,0.3968558616624682,High risk: prioritize dispatch and monitor closely
D501,F3,P200,2026-04-01,Low,1,687.73,0.55,0.21,1.0,0.39665518204034106,High risk: prioritize dispatch and monitor closely
D521,F3,P100,2026-04-17,Low,1,499.91,0.48,0.38,0.9975,0.3965825588127115,High risk: prioritize dispatch and monitor closely
D429,F2,P116,2026-04-28,Low,1,475.14,0.56,0.32,1.0,0.3960959773749116,High risk: prioritize dispatch and monitor closely
D94,F5,P162,2026-04-10,Low,1,757.12,0.22,0.4,1.0,0.39575946124151484,High risk: prioritize dispatch and monitor closely
D1104,F2,P151,2026-04-26,Low,1,282.72,0.53,0.44,1.0,0.395002124134837,High risk: prioritize dispatch and monitor closely
D156,F5,P151,2026-04-03,Low,1,690.65,0.11,0.93,1.0,0.3946817670713501,High risk: prioritize dispatch and monitor closely
D874,F2,P95,2026-04-17,Low,1,482.11,0.48,0.38,0.9950026096033403,0.3943938486320271,High risk: prioritize dispatch and monitor closely
D311,F5,P173,2026-04-19,Low,1,559.49,0.33,0.43,1.0,0.3943849007001581,High risk: prioritize dispatch and monitor closely
