delivery_id,factory_id,project_id,date,priority_level,predicted_delay_probability,predicted_delay_class,priority_score,delay_hours,reward_score,optimized_planning_score,recommended_action
D930,F4,P97,2026-04-10,High,0.9975155763239876,1,0.6215092154115152,4.1499999999999995,-23.299999999999997,1.1710770852640824,Immediate action: allocate fastest route and backup resources
D543,F4,P51,2026-04-07,High,1.0,1,0.7185358110880117,7.99,-30.98,1.170493106461677,Immediate action: allocate fastest route and backup resources
D865,F1,P109,2026-04-01,High,1.0,1,0.6510157948118318,5.350000000000001,-25.700000000000003,1.1700803601397423,Immediate action: allocate fastest route and backup resources
D221,F2,P96,2026-04-12,High,1.0,1,0.6305108147820173,4.550000000000001,-24.1,1.169910916459699,Immediate action: allocate fastest route and backup resources
D458,F1,P132,2026-04-04,High,1.0,1,0.7639600560759057,9.81,-34.620000000000005,1.1696540062538414,Immediate action: allocate fastest route and backup resources
D112,F5,P123,2026-04-16,Medium,1.0,1,0.5166912746104003,1.6099999999999994,-15.219999999999999,1.1689536030293124,High risk: prioritize dispatch and monitor closely
D474,F5,P39,2026-04-12,Medium,1.0,1,0.4911002213120158,0.6200000000000001,-13.24,1.1685277759637698,High risk: prioritize dispatch and monitor closely
D317,F5,P97,2026-04-13,High,1.0,1,0.6880596496791238,6.880000000000001,-28.76,1.1682325017380968,Immediate action: allocate fastest route and backup resources
D815,F3,P72,2026-04-20,Medium,1.0,1,0.491183265787773,0.6699999999999999,-13.34,1.167339849417666,High risk: prioritize dispatch and monitor closely
D363,F2,P88,2026-04-04,High,1.0,1,0.7688514598021089,10.11,-35.22,1.1669195838488806,Immediate action: allocate fastest route and backup resources
D983,F4,P34,2026-04-16,High,0.9975155763239876,1,0.6462058350544004,5.32,-25.64,1.1660329829954272,Immediate action: allocate fastest route and backup resources
D58,F4,P189,2026-04-28,High,1.0,1,0.6464921658387162,5.379999999999999,-25.759999999999998,1.1647941485535103,Immediate action: allocate fastest route and backup resources
D1084,F3,P30,2026-04-19,Medium,1.0,1,0.49440166251978057,0.9300000000000002,-13.86,1.1639491968359983,High risk: prioritize dispatch and monitor closely
D126,F2,P7,2026-04-19,High,1.0,1,0.631861789706436,4.84,-24.68,1.1638902594573257,Immediate action: allocate fastest route and backup resources
D693,F2,P54,2026-04-09,High,1.0,1,0.6684615566124432,6.279999999999999,-27.56,1.1638860609337447,Immediate action: allocate fastest route and backup resources
D394,F4,P172,2026-04-20,High,1.0,1,0.6384236607571954,5.110000000000001,-25.220000000000002,1.1635888869900373,Immediate action: allocate fastest route and backup resources
D561,F3,P109,2026-04-05,High,1.0,1,0.6170254593205362,4.27,-23.54,1.1635429987206378,Immediate action: allocate fastest route and backup resources
D966,F3,P193,2026-04-04,Medium,1.0,1,0.6397661472195697,6.680000000000001,-25.36,1.1631520140218066,High risk: prioritize dispatch and monitor closely
D1169,F2,P118,2026-04-10,High,1.0,1,0.6272838725460923,4.74,-24.48,1.1618542843407034,Immediate action: allocate fastest route and backup resources
D307,F3,P30,2026-04-20,Medium,1.0,1,0.48806861494155507,0.7800000000000002,-13.56,1.1614290623233547,High risk: prioritize dispatch and monitor closely
D427,F3,P161,2026-04-17,High,1.0,1,0.6632771725470582,6.190000000000001,-27.380000000000003,1.1609894247077088,Immediate action: allocate fastest route and backup resources
D1009,F2,P96,2026-04-23,High,1.0,1,0.6925393188540275,7.35,-29.7,1.1607650433075098,Immediate action: allocate fastest route and backup resources
D678,F1,P83,2026-04-03,High,1.0,1,0.6295128282469125,4.93,-24.86,1.1592535501584529,Immediate action: allocate fastest route and backup resources
D837,F5,P176,2026-04-17,Medium,1.0,1,0.5017120249414587,1.4100000000000001,-14.82,1.1590582374478136,High risk: prioritize dispatch and monitor closely
D720,F1,P113,2026-04-12,Medium,1.0,1,0.4922608503373922,1.06,-14.120000000000001,1.1585038599967719,High risk: prioritize dispatch and monitor closely
D115,F3,P171,2026-04-23,Medium,1.0,1,0.5627759144776688,3.84,-19.68,1.1583529353215936,High risk: prioritize dispatch and monitor closely
D1112,F5,P130,2026-04-21,High,1.0,1,0.6810827271574798,7.0,-29.0,1.1582052487639871,Immediate action: allocate fastest route and backup resources
D580,F5,P177,2026-04-22,Medium,1.0,1,0.5785148988625388,4.47,-20.939999999999998,1.1580776848310186,High risk: prioritize dispatch and monitor closely
D612,F5,P71,2026-04-23,Medium,1.0,1,0.5579175264567825,3.6599999999999993,-19.32,1.1580700429794057,High risk: prioritize dispatch and monitor closely
D344,F5,P59,2026-04-10,Medium,1.0,1,0.4851944355400581,0.8000000000000003,-13.600000000000001,1.1580464945131135,High risk: prioritize dispatch and monitor closely
D697,F1,P130,2026-04-28,High,1.0,1,0.6579435362444538,6.109999999999999,-27.22,1.1576893420400816,Immediate action: allocate fastest route and backup resources
D769,F3,P97,2026-04-05,High,1.0,1,0.6261205242344922,4.859999999999999,-24.72,1.1576406055766375,Immediate action: allocate fastest route and backup resources
D342,F2,P137,2026-04-06,High,1.0,1,0.6707290116584618,6.63,-28.259999999999998,1.1572567188267384,Immediate action: allocate fastest route and backup resources
D727,F2,P193,2026-04-10,Medium,1.0,1,0.485934495273088,0.8900000000000001,-13.780000000000001,1.156498806406794,High risk: prioritize dispatch and monitor closely
D613,F1,P113,2026-04-26,Medium,1.0,1,0.5108902974012585,1.92,-15.84,1.155272605484634,High risk: prioritize dispatch and monitor closely
D635,F4,P65,2026-04-25,High,0.8706213260402818,1,0.5476786221058284,1.8800000000000008,-18.76,1.1549485763508716,Immediate action: allocate fastest route and backup resources
D34,F2,P154,2026-04-03,Medium,1.0,1,0.48830364073802357,1.05,-14.1,1.1548008446017755,High risk: prioritize dispatch and monitor closely
D1102,F2,P160,2026-04-15,High,1.0,1,0.706755611485523,8.15,-31.3,1.1546457995892343,Immediate action: allocate fastest route and backup resources
D1129,F5,P77,2026-04-24,Medium,1.0,1,0.4902984728619197,1.1400000000000006,-14.280000000000001,1.1545079288863223,High risk: prioritize dispatch and monitor closely
D889,F5,P129,2026-04-26,Medium,1.0,1,0.5148643724535757,2.12,-16.240000000000002,1.1541627964495085,High risk: prioritize dispatch and monitor closely
D142,F2,P12,2026-04-17,Medium,1.0,1,0.5058440674453698,1.7699999999999996,-15.54,1.1540392885943276,High risk: prioritize dispatch and monitor closely
D477,F2,P88,2026-04-13,High,1.0,1,0.6931120684604887,7.640000000000001,-30.28,1.153966160987179,Immediate action: allocate fastest route and backup resources
D795,F2,P125,2026-04-05,High,1.0,1,0.618281579924368,4.700000000000001,-24.400000000000002,1.1538687685364675,Immediate action: allocate fastest route and backup resources
D988,F3,P88,2026-04-27,High,1.0,1,0.7379928127153249,9.410000000000002,-33.82000000000001,1.1538545310681463,Immediate action: allocate fastest route and backup resources
D549,F2,P88,2026-04-29,High,0.9950104221033402,1,0.6162849604488191,4.65,-24.3,1.1531431200827793,Immediate action: allocate fastest route and backup resources
D119,F4,P89,2026-04-04,High,1.0,1,0.7699318352668685,10.7,-36.4,1.153002501255684,Immediate action: allocate fastest route and backup resources
D768,F1,P131,2026-04-11,High,1.0,1,0.6431078503010857,5.75,-26.5,1.1520046474541106,Immediate action: allocate fastest route and backup resources
D546,F1,P54,2026-04-11,High,1.0,1,0.6290436677699494,5.210000000000001,-25.42,1.1516669519590699,Immediate action: allocate fastest route and backup resources
D148,F4,P47,2026-04-02,High,1.0,1,0.7367618440939023,9.47,-33.94,1.151098397220491,Immediate action: allocate fastest route and backup resources
D422,F5,P177,2026-04-28,Medium,1.0,1,0.5058295152363066,1.8999999999999995,-15.799999999999999,1.1507202117284265,High risk: prioritize dispatch and monitor closely
D343,F3,P35,2026-04-20,Medium,1.0,1,0.4936767134401024,1.4699999999999998,-14.94,1.1494977607202244,High risk: prioritize dispatch and monitor closely
D555,F5,P128,2026-04-17,High,1.0,1,0.6420755024603031,5.84,-26.68,1.1486845517739788,Immediate action: allocate fastest route and backup resources
D509,F4,P103,2026-04-24,High,1.0,1,0.6325311472356372,5.49,-25.98,1.1480369937023376,Immediate action: allocate fastest route and backup resources
D256,F2,P80,2026-04-15,Medium,1.0,1,0.5701112261871626,4.56,-21.119999999999997,1.1473862643162933,High risk: prioritize dispatch and monitor closely
D647,F5,P125,2026-04-15,High,1.0,1,0.7096091842927722,8.600000000000001,-32.2,1.146060633199737,Immediate action: allocate fastest route and backup resources
D39,F1,P172,2026-04-02,High,1.0,1,0.7340814767560856,9.58,-34.16,1.1456218936345808,Immediate action: allocate fastest route and backup resources
D452,F2,P189,2026-04-28,High,1.0,1,0.6409780351168405,5.92,-26.84,1.145553530795539,Immediate action: allocate fastest route and backup resources
D897,F3,P168,2026-04-26,Medium,1.0,1,0.5208483420588095,2.6999999999999993,-17.4,1.1454035022011582,High risk: prioritize dispatch and monitor closely
D329,F2,P69,2026-04-20,Medium,1.0,1,0.49291125701067473,1.6099999999999994,-15.219999999999999,1.1451735854295868,High risk: prioritize dispatch and monitor closely
D173,F2,P127,2026-04-19,Medium,0.9950349442829457,1,0.5020100107865884,1.9699999999999998,-15.94,1.1451213478481033,High risk: prioritize dispatch and monitor closely
D487,F4,P60,2026-04-08,Medium,1.0,1,0.5960302052653097,5.69,-23.380000000000003,1.1445812983003885,High risk: prioritize dispatch and monitor closely
D131,F2,P187,2026-04-28,Medium,1.0,1,0.5098879073206642,2.3199999999999994,-16.64,1.1441024472291543,High risk: prioritize dispatch and monitor closely
D1098,F3,P90,2026-04-07,Medium,1.0,1,0.5891035796326793,5.4399999999999995,-22.88,1.1440095277770617,High risk: prioritize dispatch and monitor closely
D700,F5,P137,2026-04-13,High,1.0,1,0.7040890285775167,8.469999999999999,-31.939999999999998,1.1438450021413193,Immediate action: allocate fastest route and backup resources
D79,F3,P109,2026-04-25,High,0.9402727872973654,1,0.5853390276877057,3.799999999999999,-22.599999999999998,1.1438036946932981,Immediate action: allocate fastest route and backup resources
D646,F2,P134,2026-04-02,Medium,1.0,1,0.5997187306620976,5.87,-23.740000000000002,1.1436943280184777,High risk: prioritize dispatch and monitor closely
D822,F4,P47,2026-04-06,High,1.0,1,0.6804234386074043,7.5600000000000005,-30.12,1.1433110847690717,Immediate action: allocate fastest route and backup resources
D886,F2,P134,2026-04-19,Medium,0.9975271317829457,1,0.5021490710130552,2.0599999999999996,-16.119999999999997,1.142972660235221,High risk: prioritize dispatch and monitor closely
D926,F2,P35,2026-04-05,Medium,1.0,1,0.48255807883738944,1.31,-14.620000000000001,1.1424462333874656,High risk: prioritize dispatch and monitor closely
D903,F3,P82,2026-04-24,Medium,1.0,1,0.4940957869073087,1.7700000000000005,-15.540000000000001,1.1422910080562665,High risk: prioritize dispatch and monitor closely
D19,F1,P97,2026-04-12,High,1.0,1,0.6332211502215833,5.750000000000002,-26.500000000000004,1.1421179473746081,Immediate action: allocate fastest route and backup resources
D850,F2,P60,2026-04-07,Medium,1.0,1,0.5935287000130203,5.710000000000001,-23.42,1.1415714046393548,High risk: prioritize dispatch and monitor closely
D828,F2,P52,2026-04-14,High,1.0,1,0.6461922298745322,6.32,-27.64,1.140599957378345,Immediate action: allocate fastest route and backup resources
D54,F5,P88,2026-04-11,High,1.0,1,0.6504353051457595,6.550000000000001,-28.1,1.138996565949013,Immediate action: allocate fastest route and backup resources
D50,F5,P180,2026-04-16,High,1.0,1,0.6573762743056399,6.84,-28.68,1.1385659031821014,Immediate action: allocate fastest route and backup resources
D1134,F5,P64,2026-04-16,High,1.0,1,0.6698628140565491,7.34,-29.68,1.1383427327144036,Immediate action: allocate fastest route and backup resources
D619,F5,P138,2026-04-14,Medium,1.0,1,0.5105210459821329,2.5900000000000007,-17.18,1.1378723423725752,High risk: prioritize dispatch and monitor closely
D1184,F2,P142,2026-04-12,Medium,1.0,1,0.5028527965370305,2.29,-16.58,1.1378299190586372,High risk: prioritize dispatch and monitor closely
D428,F5,P128,2026-04-14,High,1.0,1,0.6467047352078384,6.470000000000001,-27.94,1.1372995496460692,Immediate action: allocate fastest route and backup resources
D155,F3,P32,2026-04-20,Medium,1.0,1,0.4960746695139763,2.0700000000000003,-16.14,1.1366440645317697,High risk: prioritize dispatch and monitor closely
D1043,F1,P172,2026-04-11,High,1.0,1,0.6364335984877616,6.1,-27.2,1.1364335984877614,Immediate action: allocate fastest route and backup resources
D661,F2,P37,2026-04-19,High,0.9950233888239876,1,0.6390136567741695,6.229999999999999,-27.459999999999997,1.1357091321173318,Immediate action: allocate fastest route and backup resources
D1189,F2,P39,2026-04-22,Medium,0.9975078125,1,0.58675522464554,5.699999999999999,-23.4,1.1350521234762465,High risk: prioritize dispatch and monitor closely
D643,F3,P82,2026-04-05,Medium,1.0,1,0.48580174490130784,1.75,-15.5,1.1345053544590098,High risk: prioritize dispatch and monitor closely
D729,F5,P195,2026-04-19,Medium,1.0,1,0.49789218447268496,2.2299999999999995,-16.46,1.1343944722205244,High risk: prioritize dispatch and monitor closely
D440,F4,P147,2026-04-15,High,1.0,1,0.696495854074767,8.55,-32.1,1.1342182740035924,Immediate action: allocate fastest route and backup resources
D502,F3,P67,2026-04-06,High,1.0,1,0.6794776656335527,7.899999999999999,-30.799999999999997,1.1337227088465673,Immediate action: allocate fastest route and backup resources
D1171,F4,P131,2026-04-29,High,0.9876045832861352,1,0.6073805188092919,5.07,-25.14,1.1335625218596221,Immediate action: allocate fastest route and backup resources
D731,F4,P160,2026-04-11,High,0.987584146192106,1,0.6245762741185441,5.75,-26.5,1.133473071271569,Immediate action: allocate fastest route and backup resources
D725,F2,P63,2026-04-13,Medium,1.0,1,0.5611609926564293,4.760000000000001,-21.520000000000003,1.1333521466981171,High risk: prioritize dispatch and monitor closely
D1125,F2,P76,2026-04-19,High,0.9975155763239876,1,0.6338234742285361,6.119999999999999,-27.24,1.1333150858197918,Immediate action: allocate fastest route and backup resources
D665,F4,P130,2026-04-09,High,1.0,1,0.6863017199639945,8.190000000000001,-31.380000000000003,1.133175131250217,Immediate action: allocate fastest route and backup resources
D932,F5,P117,2026-04-25,Medium,0.960310423680382,1,0.46122873253379104,0.8599999999999999,-13.719999999999999,1.1325556262806136,High risk: prioritize dispatch and monitor closely
D264,F5,P195,2026-04-05,Medium,1.0,1,0.4822203027752996,1.7299999999999995,-15.459999999999999,1.131432300741746,High risk: prioritize dispatch and monitor closely
D686,F3,P180,2026-04-06,High,1.0,1,0.6779132291354524,7.940000000000001,-30.880000000000003,1.1311414955309784,Immediate action: allocate fastest route and backup resources
D744,F4,P45,2026-04-24,Medium,1.0,1,0.5096360254330813,2.8200000000000003,-17.64,1.1311408551229643,High risk: prioritize dispatch and monitor closely
D387,F5,P184,2026-04-18,Medium,1.0,1,0.5090701488279937,2.8000000000000007,-17.6,1.131083366926621,High risk: prioritize dispatch and monitor closely
D286,F3,P118,2026-04-17,High,1.0,1,0.6564286993964457,7.119999999999997,-29.239999999999995,1.1305008905504874,Immediate action: allocate fastest route and backup resources
